sh_code;sh_level;kingdom;phylum;class;order;family;genus;species;lowest_taxon;lowest_taxon_level
SH0928259.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Acremonium;Acremonium_biseptum;Acremonium_biseptum;species
SH0931299.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Pezizellaceae;Calycina;Calycina_crassipes;Calycina_crassipes;species
SH0934565.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Gamsia;Gamsia_simplex;Gamsia_simplex;species
SH0935610.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;Coprinopsis_calospora;Coprinopsis_calospora;species
SH0938685.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_fulva;Amanita_fulva;species
SH0939544.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_polonicum;Penicillium_polonicum;species
SH0939673.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_spinulosum;Penicillium_spinulosum;species
SH0939769.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_lemhiflumine;Penicillium_lemhiflumine;species
SH0941051.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Nectriopsis;Nectriopsis_fuliginicola;Nectriopsis_fuliginicola;species
SH0941939.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricales_fam_unspecified;Agaricales_gen_unspecified;Agaricales_sp;Agaricales_gen_unspecified;genus
SH0944558.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;Trechispora_sp;Trechispora;genus
SH0946019.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Oidiodendron_tenuissimum;Oidiodendron_tenuissimum;species
SH0946140.10FU;1,5;Fungi;Ascomycota;Pezizomycotina_cls_Incertae_sedis;Pezizomycotina_ord_Incertae_sedis;Pezizomycotina_fam_Incertae_sedis;Mycosylva;Mycosylva_setosa;Mycosylva_setosa;species
SH0948106.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_pearsoniana;Mycena_pearsoniana;species
SH0951922.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Gymnopus;Gymnopus_junquilleus;Gymnopus_junquilleus;species
SH0952620.10FU;1,5;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_fam_unspecified;Saccharomycetales_gen_unspecified;Saccharomycetales_sp;Saccharomycetales_gen_unspecified;genus
SH0963052.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0976276.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora_sp;Cladophialophora;genus
SH0976497.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala_sp;Exophiala;genus
SH0982365.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0982370.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0982422.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0982436.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0982480.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0996590.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium;Leptobacillium_leptobactrum;Leptobacillium_leptobactrum;species
SH1000392.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_elaphinus;Pluteus_elaphinus;species
SH1000606.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_fam_unspecified;Capnodiales_gen_unspecified;Capnodiales_sp;Capnodiales_gen_unspecified;genus
SH1001795.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariales_fam_Incertae_sedis;Hydrophana;Hydrophana_sphaerospora;Hydrophana_sphaerospora;species
SH1002322.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Acrostalagmus;Acrostalagmus_luteoalbus;Acrostalagmus_luteoalbus;species
SH1002326.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Gibellulopsis;Gibellulopsis_piscis;Gibellulopsis_piscis;species
SH1005657.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;Capronia_sp;Capronia;genus
SH1009753.10FU;1,5;Fungi;Mucoromycota;Endogonomycetes;GS21;GS21_fam_unspecified;GS21_gen_unspecified;GS21_sp;GS21_gen_unspecified;genus
SH1023339.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Arachnopezizaceae;Arachnopeziza;Arachnopeziza_sp;Arachnopeziza;genus
SH1026115.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma_asperellum;Trichoderma_asperellum;species
SH1033629.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0742103.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0750171.10FU;1,5;Fungi;Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Syncephalis;Syncephalis_sp;Syncephalis;genus
SH0759595.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscyphaceae_gen_unspecified;Hyaloscyphaceae_sp;Hyaloscyphaceae_gen_unspecified;genus
SH0861350.10FU;1,5;Fungi;Ascomycota;Pezizomycetes;Pezizales;Discinaceae;Hydnotrya;Hydnotrya_tulasnei;Hydnotrya_tulasnei;species
SH0873166.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum_acerbum;Colletotrichum_acerbum;species
SH0886150.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Galerina;Galerina_sp;Galerina;genus
SH0915121.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Gelatinodiscaceae;Ascocoryne;Ascocoryne_cylichnium;Ascocoryne_cylichnium;species
SH0937021.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Pochonia;Pochonia_globispora;Pochonia_globispora;species
SH0945791.10FU;1,5;Rhizaria;Cercozoa;Cercozoa_cls_unspecified;Cercozoa_ord_unspecified;Cercozoa_fam_unspecified;Cercozoa_gen_unspecified;Cercozoa_sp;Cercozoa_gen_unspecified;genus
SH0954647.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0959198.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Clavulinaceae;Clavulinaceae_gen_unspecified;Clavulinaceae_sp;Clavulinaceae_gen_unspecified;genus
SH0965975.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariales_fam_Incertae_sedis;Basidiodendron;Basidiodendron_caesiocinereum;Basidiodendron_caesiocinereum;species
SH0981576.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tubariaceae;Tubaria;Tubaria_confragosa;Tubaria_confragosa;species
SH0984771.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Helotiaceae_gen_unspecified;Helotiaceae_sp;Helotiaceae_gen_unspecified;genus
SH1035068.10FU;1,5;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;species
SH1039472.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH0861384.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_Incertae_sedis;Sordariomycetes_fam_Incertae_sedis;Paradiplococcium;Paradiplococcium_sp;Paradiplococcium;genus
SH0869176.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricales_fam_Incertae_sedis;Megacollybia;Megacollybia_platyphylla;Megacollybia_platyphylla;species
SH0881734.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Leotiales;Tympanidaceae;Vexillomyces;Vexillomyces_xylophilus;Vexillomyces_xylophilus;species
SH0891107.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;Lophiostoma;Lophiostoma_sp;Lophiostoma;genus
SH0938433.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Phlebia;Phlebia_radiata;Phlebia_radiata;species
SH0960539.10FU;1,5;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Linnemannia;Linnemannia_zychae;Linnemannia_zychae;species
SH0976533.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;Capronia_sp;Capronia;genus
SH0729091.10FU;1,5;Alveolata;Ciliophora;Spirotrichea;Spirotrichea_ord_unspecified;Spirotrichea_fam_unspecified;Spirotrichea_gen_unspecified;Spirotrichea_sp;Spirotrichea_gen_unspecified;genus
SH0740658.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Muriphaeosphaeria;Muriphaeosphaeria_sp;Muriphaeosphaeria;genus
SH0754758.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Diaporthales;Cytosporaceae;Cytospora;Cytospora_prunicola;Cytospora_prunicola;species
SH0756628.10FU;1,5;Fungi;Basidiomycota;Basidiomycota_cls_unspecified;Basidiomycota_ord_unspecified;Basidiomycota_fam_unspecified;Basidiomycota_gen_unspecified;Basidiomycota_sp;Basidiomycota_gen_unspecified;genus
SH0759493.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Cistella;Cistella_sp;Cistella;genus
SH0765641.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellales_fam_unspecified;Tremellales_gen_unspecified;Tremellales_sp;Tremellales_gen_unspecified;genus
SH0813834.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiomycetes_ord_unspecified;Eurotiomycetes_fam_unspecified;Eurotiomycetes_gen_unspecified;Eurotiomycetes_sp;Eurotiomycetes_gen_unspecified;genus
SH0822324.10FU;1,5;Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina_carpini;Taphrina_carpini;species
SH0841251.10FU;1,5;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae;Kurtzmanomyces;Kurtzmanomyces_sp;Kurtzmanomyces;genus
SH0842400.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;Chaetosphaeria_sp;Chaetosphaeria;genus
SH0856291.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Stemphylium;Stemphylium_vesicarium;Stemphylium_vesicarium;species
SH0857851.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Tremella;Tremella_indecorata;Tremella_indecorata;species
SH0874513.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta;Coniochaeta_sp;Coniochaeta;genus
SH0874688.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta;Coniochaeta_decumbens;Coniochaeta_decumbens;species
SH0874765.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta;Coniochaeta_rosae;Coniochaeta_rosae;species
SH0897356.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH0911013.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricomycetes_ord_unspecified;Agaricomycetes_fam_unspecified;Agaricomycetes_gen_unspecified;Agaricomycetes_sp;Agaricomycetes_gen_unspecified;genus
SH0925964.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Aureobasidium;Aureobasidium_pullulans;Aureobasidium_pullulans;species
SH0930049.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;Chaetosphaeria_ciliata;Chaetosphaeria_ciliata;species
SH0932145.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_unspecified;Pleosporales_gen_unspecified;Pleosporales_sp;Pleosporales_gen_unspecified;genus
SH0940579.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus_nutans;Aspergillus_nutans;species
SH0950070.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Teratosphaeriaceae_gen_unspecified;Teratosphaeriaceae_sp;Teratosphaeriaceae_gen_unspecified;genus
SH0959361.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora_minutissima;Cladophialophora_minutissima;species
SH0964631.10FU;1,5;Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium_slooffiae;Cystobasidium_slooffiae;species
SH0982457.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0989877.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Niessliaceae;Niesslia;Niesslia_exilis;Niesslia_exilis;species
SH1010385.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellales_fam_unspecified;Tremellales_gen_unspecified;Tremellales_sp;Tremellales_gen_unspecified;genus
SH0730197.10FU;1,5;Alveolata;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Protogastrostyla;Protogastrostyla_sp;Protogastrostyla;genus
SH0740100.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Beauveria;Beauveria_bassiana;Beauveria_bassiana;species
SH0756379.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricomycetes_ord_unspecified;Agaricomycetes_fam_unspecified;Agaricomycetes_gen_unspecified;Agaricomycetes_sp;Agaricomycetes_gen_unspecified;genus
SH0842961.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_fam_unspecified;Capnodiales_gen_unspecified;Capnodiales_sp;Capnodiales_gen_unspecified;genus
SH0858293.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Pezizellaceae;Chalara;Chalara_insignis;Chalara_insignis;species
SH0860722.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Hyaloriaceae;Stypella;Stypella_grilletii;Stypella_grilletii;species
SH0861211.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Crepidotaceae;Simocybe;Simocybe_haustellaris;Simocybe_haustellaris;species
SH0867257.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Microbotryomycetes_fam_Incertae_sedis;Slooffia;Slooffia_sp;Slooffia;genus
SH0874509.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH0885667.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Herpotrichiellaceae_gen_unspecified;Herpotrichiellaceae_sp;Herpotrichiellaceae_gen_unspecified;genus
SH0907933.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscyphaceae_gen_unspecified;Hyaloscyphaceae_sp;Hyaloscyphaceae_gen_unspecified;genus
SH0912325.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cuniculitremaceae;Cuniculitrema;Cuniculitrema_polymorpha;Cuniculitrema_polymorpha;species
SH0912327.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cuniculitremaceae;Sterigmatosporidium;Sterigmatosporidium_sp;Sterigmatosporidium;genus
SH0927815.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Thyridariaceae;Parathyridaria;Parathyridaria_ramulicola;Parathyridaria_ramulicola;species
SH0934993.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys;Arthrobotrys_ellipsosporus;Arthrobotrys_ellipsosporus;species
SH0938014.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Steccherinaceae;Junghuhnia;Junghuhnia_nitida;Junghuhnia_nitida;species
SH0944425.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Hyaloriaceae;Myxarium;Myxarium_hyalinum;Myxarium_hyalinum;species
SH0946267.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolales_fam_unspecified;Sporidiobolales_gen_unspecified;Sporidiobolales_sp;Sporidiobolales_gen_unspecified;genus
SH0958367.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Roussoellaceae;Immotthia;Immotthia_atrograna;Immotthia_atrograna;species
SH0958712.10FU;1,5;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae;Kurtzmanomyces;Kurtzmanomyces_sp;Kurtzmanomyces;genus
SH0960558.10FU;1,5;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Linnemannia;Linnemannia_nimbosa;Linnemannia_nimbosa;species
SH0961206.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0964710.10FU;1,5;Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_ord_Incertae_sedis;Symmetrosporaceae;Symmetrospora;Symmetrospora_gracilis;Symmetrospora_gracilis;species
SH0965159.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Hyphodermataceae;Hyphoderma;Hyphoderma_mutatum;Hyphoderma_mutatum;species
SH0970054.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Dothideomycetes_ord_unspecified;Dothideomycetes_fam_unspecified;Dothideomycetes_gen_unspecified;Dothideomycetes_sp;Dothideomycetes_gen_unspecified;genus
SH0974378.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinales_fam_unspecified;Sebacinales_gen_unspecified;Sebacinales_sp;Sebacinales_gen_unspecified;genus
SH0983477.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Dothideomycetes_ord_unspecified;Dothideomycetes_fam_unspecified;Dothideomycetes_gen_unspecified;Dothideomycetes_sp;Dothideomycetes_gen_unspecified;genus
SH0991822.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Neocucurbitaria;Neocucurbitaria_vachelliae;Neocucurbitaria_vachelliae;species
SH0992437.10FU;1,5;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Sugiyamaella;Sugiyamaella_novakii;Sugiyamaella_novakii;species
SH1002578.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Ophiostoma;Ophiostoma_colliferum;Ophiostoma_colliferum;species
SH1005074.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbiliaceae_gen_unspecified;Orbiliaceae_sp;Orbiliaceae_gen_unspecified;genus
SH1009832.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Tremellodendropsidales;Tremellodendropsidales_fam_unspecified;Tremellodendropsidales_gen_unspecified;Tremellodendropsidales_sp;Tremellodendropsidales_gen_unspecified;genus
SH0860727.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariales_fam_unspecified;Auriculariales_gen_unspecified;Auriculariales_sp;Auriculariales_gen_unspecified;genus
SH0877032.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Cephalothecales;Cephalothecaceae;Phialemonium;Phialemonium_sp;Phialemonium;genus
SH0883820.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Boletales;Coniophoraceae;Coniophora;Coniophora_puteana;Coniophora_puteana;species
SH0912986.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Nemania;Nemania_sp;Nemania;genus
SH0935849.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetales_fam_Incertae_sedis;Sidera;Sidera_vulgaris;Sidera_vulgaris;species
SH0945796.10FU;1,5;Rhizaria;Cercozoa;Cercozoa_cls_unspecified;Cercozoa_ord_unspecified;Cercozoa_fam_unspecified;Cercozoa_gen_unspecified;Cercozoa_sp;Cercozoa_gen_unspecified;genus
SH0959539.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia_xanthostigma;Orbilia_xanthostigma;species
SH1043200.10FU;1,5;Eukaryota_kgd_Incertae_sedis;Eukaryota_kgd_Incertae_sedis_phy_unspecified;Eukaryota_kgd_Incertae_sedis_cls_unspecified;Eukaryota_kgd_Incertae_sedis_ord_unspecified;Eukaryota_kgd_Incertae_sedis_fam_unspecified;Eukaryota_kgd_Incertae_sedis_gen_unspecified;Eukaryota_kgd_Incertae_sedis_sp;Eukaryota_kgd_Incertae_sedis;kingdom
SH0810016.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Schizophyllaceae;Schizophyllum;Schizophyllum_commune;Schizophyllum_commune;species
SH0820468.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Venturiales;Cylindrosympodiaceae;Sympodiella;Sympodiella_quercina;Sympodiella_quercina;species
SH0878578.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleomassariaceae;Pleomassariaceae_gen_unspecified;Pleomassariaceae_sp;Pleomassariaceae_gen_unspecified;genus
SH0931282.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Pezizellaceae;Chalara;Chalara_sp;Chalara;genus
SH0731170.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sarcochroum;Fusarium_sarcochroum;species
SH0853147.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma_dimennae;Vishniacozyma_dimennae;species
SH0863585.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;Trechispora_sp;Trechispora;genus
SH0881846.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Caliciales;Caliciaceae;Amandinea;Amandinea_punctata;Amandinea_punctata;species
SH0925040.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Lecanoraceae_gen_unspecified;Lecanoraceae_sp;Lecanoraceae_gen_unspecified;genus
SH0964621.10FU;1,5;Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium_pinicola;Cystobasidium_pinicola;species
SH0983538.10FU;1,5;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;species
SH1020510.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
